"locale_id","city","state","temperature","feels_like","latitude","longitude"
5724,"Ariquemes","RO","24.0","24.0","-9.9","-63.0"
5702,"Deodápolis","MS","27.0","28.0","-22.3","-54.2"
5720,"Alta Floresta D'Oeste","RO","24.0","24.0","-12.0","-62.0"
5704,"Fátima Do Sul","MS","27.0","28.0","-22.4","-54.5"
5723,"Alvorada D'Oeste","RO","24.0","24.0","-11.3","-62.3"
5722,"Alto Paraíso","RO","24.0","24.0","-9.7","-63.3"
5708,"Indaiá Do Sul","MS","25.0","25.0","-19.0","-52.4"
5726,"Cabixi","RO","26.0","28.0","-13.5","-60.6"
5684,"Monte Carmelo","MG","24.0","24.0","-18.7","-47.5"
5730,"Candeias Do Jamari","RO","26.0","28.0","-8.8","-63.7"
5715,"Várzea","RN","28.0","30.0","-6.3","-35.4"
5729,"Campo Novo De Rondônia","RO","24.0","24.0","-10.6","-63.6"
5719,"Vila Flor","RN","28.0","31.0","-6.3","-35.1"
5727,"Cacaulândia","RO","23.0","23.0","-10.3","-62.9"
5731,"Castanheiras","RO","24.0","24.0","-11.4","-61.9"
5737,"Espigão Do Oeste","RO","23.0","23.0","-11.5","-61.0"
5743,"Ji-Paraná","RO","24.0","24.0","-10.9","-62.0"
5738,"Governador Jorge Teixeira","RO","23.0","23.0","-10.5","-62.6"
5714,"Upanema","RN","29.0","32.0","-5.6","-37.3"
5736,"Cujubim","RO","24.0","24.0","-9.4","-62.6"
5740,"Itapuã Do Oeste","RO","26.0","27.0","-8.8","-63.8"
5734,"Corumbiara","RO","25.0","25.0","-13.0","-60.9"
5739,"Guajará-Mirim","RO","24.0","24.0","-10.8","-65.3"
5732,"Chupinguaia","RO","25.0","25.0","-12.6","-60.9"
5698,"Bodoquena","MS","29.0","29.0","-20.5","-56.7"
5746,"Mirante Da Serra","RO","23.0","23.0","-11.0","-62.7"
5748,"Nova Brasilândia D'Oeste","RO","24.0","24.0","-11.7","-62.3"
5750,"Nova União","RO","23.0","23.0","-10.9","-62.6"
5757,"Porto Velho","RO","26.0","27.0","-8.8","-63.8"
5735,"Costa Marques","RO","25.0","25.0","-12.4","-64.2"
5753,"Ouro Preto Do Oeste","RO","24.0","24.0","-10.7","-62.2"
5733,"Colorado Do Oeste","RO","25.0","25.0","-13.1","-60.5"
5749,"Nova Mamoré","RO","25.0","25.0","-10.4","-65.3"
5745,"Ministro Andreazza","RO","24.0","24.0","-11.1","-61.5"
5725,"Buritis","RO","24.0","24.0","-10.2","-63.8"
5756,"Pimenteiras Do Oeste","RO","26.0","27.0","-13.5","-61.0"
5758,"Presidente Médici","RO","24.0","24.0","-11.2","-61.9"
5759,"Primavera De Rondônia","RO","25.0","25.0","-11.8","-61.3"
5760,"Rio Crespo","RO","24.0","24.0","-9.7","-62.9"
5751,"Novo Horizonte D'Oeste","RO","24.0","24.0","-11.7","-62.0"
5752,"Novo Horizonte Do Oeste","RO","24.0","24.0","-11.7","-62.0"
5761,"Rolim De Moura","RO","24.0","24.0","-11.8","-61.8"
5762,"Santa Luzia D'Oeste","RO","24.0","24.0","-11.9","-61.8"
5707,"Indaiá Grande","MS","25.0","25.0","-19.5","-51.8"
5747,"Monte Negro","RO","24.0","24.0","-10.3","-63.3"
5763,"São Felipe D'Oeste","RO","25.0","25.0","-11.9","-61.5"
5768,"Theobroma","RO","25.0","25.0","-10.2","-62.4"
5742,"Jaru","RO","24.0","24.0","-10.4","-62.5"
5754,"Parecis","RO","25.0","25.0","-12.2","-61.6"
5767,"Teixeirópolis","RO","23.0","23.0","-10.9","-62.2"
5771,"Vale Do Paraíso","RO","25.0","25.0","-10.4","-62.1"
5744,"Machadinho D'Oeste","RO","24.0","24.0","-9.4","-62.0"
5755,"Pimenta Bueno","RO","24.0","24.0","-11.7","-61.2"
5776,"Bonfim","RR","26.0","27.0","3.4","-59.8"
5778,"Caroebe","RR","25.0","25.0","-0.9","-59.7"
5765,"São Miguel Do Guaporé","RO","24.0","24.0","-11.7","-62.7"
5780,"Mucajaí","RR","25.0","25.0","2.4","-60.9"
5764,"São Francisco Do Guaporé","RO","22.0","22.0","-12.1","-63.6"
5784,"São Luiz","RR","24.0","24.0","-1.0","-60.0"
5782,"Rorainópolis","RR","25.0","25.0","-0.9","-60.4"
5772,"Vilhena","RO","24.0","24.0","-12.7","-60.1"
5775,"Boa Vista","RR","24.0","24.0","2.8","-60.7"
5741,"Jamari","RO","24.0","24.0","-9.2","-63.2"
5769,"Urupá","RO","23.0","23.0","-11.1","-62.4"
5787,"Água Santa","RS","23.0","23.0","-28.2","-52.0"
5777,"Caracaraí","RR","24.0","24.0","1.8","-61.1"
5789,"Ajuricaba","RS","24.0","24.0","-28.2","-53.8"
5791,"Alegrete","RS","24.0","24.0","-29.8","-55.8"
5770,"Vale Do Anari","RO","24.0","24.0","-9.9","-62.2"
5766,"Seringueiras","RO","23.0","23.0","-11.8","-63.0"
5788,"Agudo","RS","24.0","24.0","-29.6","-53.2"
5792,"Alegria","RS","25.0","25.0","-27.8","-54.1"
5783,"São João Da Baliza","RR","25.0","25.0","-1.0","-59.9"
5796,"Alto Feliz","RS","23.0","23.0","-29.4","-51.3"
5794,"Alpestre","RS","25.0","25.0","-27.2","-53.0"
5779,"Iracema","RR","25.0","25.0","2.2","-61.0"
5797,"Alvorada","RS","25.0","25.0","-30.0","-51.1"
5798,"Amaral Ferrador","RS","24.0","24.0","-30.9","-52.3"
5781,"Pacaraíma","RR","22.0","22.0","4.4","-61.1"
5786,"Aceguá","RS","23.0","23.0","-31.9","-54.2"
5795,"Alto Alegre","RS","24.0","24.0","-28.8","-53.0"
5799,"Ametista Do Sul","RS","25.0","25.0","-27.4","-53.2"
5774,"Amajari","RR","25.0","25.0","3.7","-61.4"
5806,"Carnaúba Dos Dantas","RN","27.0","27.0","-6.6","-36.6"
5805,"Caraúbas","RN","29.0","31.0","-5.8","-37.6"
5773,"Alto Alegre","RR","24.0","24.0","2.9","-61.5"
5809,"Coronel Ezequiel","RN","26.0","27.0","-6.4","-36.2"
5810,"Coronel João Pessoa","RN","26.0","27.0","-6.3","-38.4"
5811,"Cruzeta","RN","29.0","31.0","-6.4","-36.8"
5785,"Uiramutã","RR","22.0","22.0","4.6","-60.2"
5808,"Ceará-Mirim","RN","28.0","31.0","-5.6","-35.4"
5793,"Almirante Tamandaré Do Sul","RS","22.0","22.0","-28.1","-52.9"
5790,"Alecrim","RS","27.0","28.0","-27.7","-54.8"
5800,"André Da Rocha","RS","22.0","22.0","-28.6","-51.6"
5817,"Extremoz","RN","28.0","31.0","-5.7","-35.3"
5816,"Espírito Santo","RN","28.0","30.0","-6.3","-35.3"
5820,"Florânia","RN","28.0","29.0","-6.1","-36.8"
5821,"Francisco Dantas","RN","26.0","27.0","-6.1","-38.1"
5819,"Fernando Pedroza","RN","30.0","32.0","-5.7","-36.5"
5802,"Campo Grande","RN","29.0","32.0","-5.6","-36.9"
5803,"Campo Redondo","RN","27.0","27.0","-6.2","-36.2"
5801,"Anta Gorda","RS","24.0","24.0","-29.0","-52.0"
5823,"Galinhos","RN","29.0","32.0","-5.1","-36.3"
5822,"Frutuoso Gomes","RN","28.0","31.0","-6.2","-37.8"
5812,"Currais Novos","RN","27.0","27.0","-6.3","-36.5"
5804,"Canguaretama","RN","28.0","31.0","-6.4","-35.1"
5807,"Carnaubais","RN","29.0","33.0","-5.3","-36.8"
5813,"Doutor Severiano","RN","27.0","28.0","-6.1","-38.4"
5814,"Encanto","RN","27.0","28.0","-6.1","-38.3"
5825,"Goianinha","RN","28.0","31.0","-6.3","-35.2"
5827,"Grossos","RN","28.0","31.0","-5.0","-37.2"
5834,"Jaçanã","RN","26.0","27.0","-6.4","-36.2"
5828,"Guamaré","RN","29.0","32.0","-5.1","-36.3"
5832,"Itajá","RN","29.0","33.0","-5.6","-36.9"
5829,"Ielmo Marinho","RN","28.0","31.0","-5.8","-35.6"
5818,"Felipe Guerra","RN","29.0","32.0","-5.6","-37.7"
5837,"Januário Cicco","RN","28.0","30.0","-6.2","-35.6"
5842,"João Câmara","RN","29.0","31.0","-5.5","-35.8"
5839,"Jardim De Angicos","RN","29.0","32.0","-5.7","-36.0"
5841,"Jardim Do Seridó","RN","28.0","29.0","-6.6","-36.8"
5843,"João Dias","RN","27.0","29.0","-6.3","-37.8"
5815,"Equador","RN","25.0","25.0","-6.9","-36.7"
5847,"Lagoa De Pedras","RN","28.0","31.0","-6.1","-35.4"
5831,"Ipueira","RN","27.0","29.0","-6.8","-37.2"
5845,"Jucurutu","RN","28.0","31.0","-6.0","-37.0"
5826,"Governador Dix-Sept Rosado","RN","29.0","32.0","-5.5","-37.5"
5830,"Ipanguaçu","RN","29.0","33.0","-5.5","-36.9"
5833,"Itaú","RN","28.0","30.0","-5.8","-38.0"
5835,"Jandaíra","RN","29.0","32.0","-5.4","-36.1"
5836,"Janduís","RN","28.0","31.0","-6.0","-37.4"
5851,"Lajes Pintadas","RN","27.0","29.0","-6.2","-36.1"
5824,"Genipabu","RN","28.0","31.0","-5.5","-35.3"
5856,"Major Sales","RN","26.0","27.0","-6.4","-38.3"
5853,"Lucrécia","RN","28.0","31.0","-6.1","-37.8"
5838,"Japi","RN","27.0","28.0","-6.5","-35.9"
5846,"Lagoa D'Anta","RN","28.0","30.0","-6.4","-35.6"
5854,"Luís Gomes","RN","25.0","25.0","-6.4","-38.4"
5855,"Macaíba","RN","28.0","31.0","-5.9","-35.4"
5859,"Maxaranguape","RN","28.0","30.0","-5.5","-35.3"
5858,"Martins","RN","26.0","26.0","-6.1","-37.9"
5844,"José Da Penha","RN","26.0","27.0","-6.3","-38.3"
5860,"Messias Targino","RN","27.0","28.0","-6.1","-37.5"
5862,"Monte Alegre","RN","28.0","31.0","-6.1","-35.3"
5863,"Mossoró","RN","29.0","33.0","-5.2","-37.3"
5861,"Montanhas","RN","28.0","31.0","-6.5","-35.3"
5849,"Lagoa Nova","RN","28.0","31.0","-6.1","-35.5"
5850,"Lagoa Salgada","RN","28.0","31.0","-6.1","-35.5"
5866,"Olho D'Água Do Borges","RN","28.0","30.0","-6.0","-37.7"
5868,"Paraná","RN","24.0","24.0","-6.5","-38.3"
5871,"Parnamirim","RN","28.0","31.0","-5.9","-35.3"
5869,"Parazinho","RN","29.0","31.0","-5.2","-35.8"
5852,"Lajes","RN","29.0","30.0","-5.7","-36.2"
5840,"Jardim De Piranhas","RN","28.0","30.0","-6.4","-37.4"
5873,"Passagem","RN","28.0","30.0","-6.3","-35.4"
5875,"Pau Dos Ferros","RN","27.0","29.0","-6.1","-38.2"
5876,"Pedra Grande","RN","29.0","32.0","-5.2","-35.9"
5857,"Marcelino Vieira","RN","27.0","29.0","-6.3","-38.2"
5877,"Normandia","RR","25.0","25.0","3.9","-59.6"
5878,"Pedra Preta","RN","30.0","32.0","-5.6","-36.1"
5881,"Pendências","RN","29.0","32.0","-5.3","-36.7"
5882,"Pilões","RN","28.0","29.0","-6.3","-38.0"
5884,"Portalegre","RN","27.0","29.0","-6.0","-38.0"
5867,"Ouro Branco","RN","27.0","28.0","-6.7","-36.9"
5848,"Lagoa De Velhos","RN","28.0","31.0","-6.0","-35.9"
5870,"Parelhas","RN","27.0","28.0","-6.7","-36.7"
5864,"Natal","RN","28.0","31.0","-5.8","-35.2"
5888,"Rafael Fernandes","RN","27.0","29.0","-6.2","-38.2"
5865,"Nísia Floresta","RN","28.0","31.0","-6.1","-35.2"
5887,"Presidente Juscelino","RN","28.0","30.0","-6.1","-35.7"
5874,"Patu","RN","27.0","28.0","-6.1","-37.6"
5872,"Passa E Fica","RN","28.0","30.0","-6.4","-35.6"
5880,"Pedro Velho","RN","28.0","31.0","-6.4","-35.2"
5891,"Riacho De Santana","RN","27.0","28.0","-6.3","-38.3"
5896,"Anamã","AM","26.0","28.0","-3.6","-61.4"
5894,"Rio Do Fogo","RN","27.0","30.0","-5.3","-35.4"
5893,"Acrelândia","AC","24.0","24.0","-9.8","-66.9"
5883,"Poço Branco","RN","29.0","31.0","-5.6","-35.7"
5899,"Atalaia Do Norte","AM","23.0","23.0","-4.4","-70.2"
5879,"Pedro Avelino","RN","29.0","32.0","-5.5","-36.4"
5886,"Praia Da Pipa","RN","28.0","31.0","-6.2","-35.1"
5892,"Riachuelo","RN","29.0","31.0","-5.8","-35.8"
5902,"Eirunepé","AM","23.0","23.0","-6.7","-69.9"
5900,"Beruri","AM","25.0","25.0","-3.9","-61.4"
5890,"Riacho Da Cruz","RN","28.0","30.0","-5.9","-37.9"
5889,"Rafael Godeiro","RN","27.0","28.0","-6.1","-37.7"
5909,"Jutaí","AM","25.0","25.0","-2.7","-66.8"
5906,"Iranduba","AM","25.0","25.0","-3.3","-60.2"
5904,"Guajará","AM","23.0","23.0","-7.5","-72.6"
5908,"Japurá","AM","25.0","25.0","-1.8","-66.6"
5898,"Apuí","AM","24.0","24.0","-7.2","-59.9"
5901,"Boa Vista Do Ramos","AM","26.0","27.0","-3.0","-57.6"
5885,"Porto Do Mangue","RN","28.0","32.0","-5.1","-36.8"
5895,"Amaturá","AM","24.0","24.0","-3.4","-68.2"
5918,"Anapu","PA","24.0","24.0","-3.5","-51.2"
5905,"Ipixuna","AM","23.0","23.0","-7.1","-71.7"
5912,"Pedra Branca Do Amapari","AP","23.0","23.0","0.8","-51.9"
5910,"Itaubal","AP","25.0","25.0","0.7","-50.8"
5915,"Vitória Do Jari","AP","23.0","23.0","0.9","-52.4"
5925,"Barcarena","PA","25.0","25.0","-1.5","-48.6"
5926,"Benevides","PA","25.0","25.0","-1.4","-48.2"
5920,"Aurora Do Pará","PA","25.0","25.0","-2.1","-47.6"
5917,"Anajás","PA","24.0","24.0","-1.0","-49.9"
5911,"Laranjal Do Jari","AP","23.0","23.0","1.1","-52.0"
5897,"Anori","AM","26.0","28.0","-3.8","-61.6"
5914,"Serra Do Navio","AP","23.0","23.0","0.9","-52.0"
5916,"Abel Figueiredo","PA","26.0","27.0","-5.0","-48.4"
5930,"Santa Cruz","RN","27.0","28.0","-6.2","-36.0"
5907,"Itamarati","AM","24.0","24.0","-6.4","-68.3"
5903,"Envira","AM","24.0","24.0","-7.4","-70.0"
5919,"Augusto Corrêa","PA","27.0","29.0","-1.0","-46.6"
5932,"Santana Do Matos","RN","29.0","31.0","-6.0","-36.7"
5921,"Aveiro","PA","24.0","24.0","-3.6","-55.3"
5913,"Pracuúba","AP","25.0","25.0","1.7","-50.8"
5935,"São Bento Do Trairi","RN","27.0","28.0","-6.3","-36.1"
5938,"São Gonçalo Do Amarante","RN","28.0","31.0","-5.8","-35.3"
5934,"São Bento Do Norte","RN","29.0","33.0","-5.1","-36.0"
5936,"São Fernando","RN","28.0","30.0","-6.4","-37.2"
5923,"Baião","PA","24.0","24.0","-2.8","-49.7"
5940,"São José De Mipibu","RN","28.0","31.0","-6.1","-35.2"
5941,"São José Do Campestre","RN","28.0","30.0","-6.3","-35.7"
5928,"Rodolfo Fernandes","RN","27.0","29.0","-5.8","-38.1"
5927,"Bonito","PA","25.0","25.0","-1.4","-47.3"
5942,"São José Do Seridó","RN","29.0","30.0","-6.4","-36.9"
5931,"Santa Maria","RN","29.0","31.0","-5.8","-35.7"
5943,"São Miguel Do Gostoso","RN","28.0","32.0","-5.2","-35.6"
5922,"Bagre","PA","25.0","25.0","-1.9","-50.2"
5944,"São Miguel","RN","26.0","27.0","-6.2","-38.5"
5939,"São João Do Sabugi","RN","28.0","30.0","-6.7","-37.2"
5949,"Quissamã","RJ","28.0","31.0","-22.1","-41.5"
5946,"São Pedro","RN","28.0","31.0","-5.9","-35.6"
5955,"Rio Bonito","RJ","27.0","29.0","-22.7","-42.6"
5924,"Bannach","PA","25.0","25.0","-7.3","-50.4"
5933,"Santana Do Seridó","RN","27.0","28.0","-6.8","-36.7"
5951,"Renascença","RJ","24.0","24.0","-21.8","-42.0"
5937,"São Francisco Do Oeste","RN","28.0","29.0","-6.0","-38.2"
5950,"Raposo","RJ","24.0","24.0","-21.1","-42.1"
5954,"Rialto","RJ","22.0","22.0","-22.6","-44.3"
5929,"Ruy Barbosa","RN","28.0","29.0","-5.9","-35.9"
5959,"Rio De Janeiro","RJ","25.0","25.0","-22.9","-43.4"
5957,"Rio Das Flores","RJ","22.0","22.0","-22.2","-43.6"
5962,"Salutaris","RJ","23.0","23.0","-22.2","-43.3"
5960,"Riograndina","RJ","23.0","23.0","-22.2","-42.5"
5961,"Rosal","RJ","23.0","23.0","-21.0","-41.7"
5948,"Queimados","RJ","26.0","28.0","-22.7","-43.6"
5945,"São Paulo Do Potengi","RN","29.0","31.0","-5.9","-35.8"
5947,"São Rafael","RN","28.0","31.0","-5.8","-36.9"
5969,"Santa Cruz","RJ","25.0","25.0","-21.6","-42.3"
5952,"Resende","RJ","22.0","22.0","-22.5","-44.4"
5973,"Santo Aleixo","RJ","17.0","17.0","-22.6","-43.1"
5953,"Retiro Do Muriaé","RJ","24.0","24.0","-21.2","-42.0"
5970,"Santa Maria Madalena","RJ","24.0","24.0","-22.0","-42.0"
5975,"Santo Antônio De Pádua","RJ","25.0","25.0","-21.5","-42.2"
5958,"Rio Das Ostras","RJ","27.0","30.0","-22.5","-41.9"
5972,"Santa Rita Da Floresta","RJ","25.0","25.0","-21.9","-42.5"
5976,"Santo Antônio Do Imbé","RJ","27.0","28.0","-22.0","-41.9"
5974,"Santo Amaro De Campos","RJ","28.0","32.0","-22.0","-41.1"
5956,"Rio Claro","RJ","21.0","21.0","-22.7","-44.1"
5978,"São Fidélis","RJ","26.0","28.0","-21.6","-41.7"
5965,"Sampaio Correia","RJ","27.0","29.0","-22.9","-42.6"
5977,"Santo Eduardo","RJ","25.0","25.0","-21.2","-41.5"
5966,"Sana","RJ","26.0","27.0","-22.3","-42.2"
5983,"São João De Meriti","RJ","25.0","25.0","-22.8","-43.4"
5971,"Santa Maria","RJ","25.0","25.0","-21.3","-41.4"
5967,"Santa Clara","RJ","23.0","23.0","-20.8","-41.9"
5985,"São João Marcos","RJ","19.0","19.0","-22.8","-44.1"
5986,"São José De Ubá","RJ","25.0","25.0","-21.4","-41.9"
5968,"Santa Cruz Da Serra","RJ","25.0","25.0","-22.8","-43.3"
5990,"São Mateus","RJ","25.0","25.0","-22.8","-43.4"
5991,"São Pedro Da Aldeia","RJ","27.0","30.0","-22.8","-42.1"
5988,"São José Do Turvo","RJ","22.0","22.0","-22.4","-44.0"
5993,"São Sebastião De Campos","RJ","28.0","31.0","-21.9","-41.2"
5992,"São Pedro Da Serra","RJ","23.0","23.0","-22.3","-42.3"
5963,"Sambaetiba","RJ","27.0","29.0","-22.7","-42.8"
5980,"São Gonçalo","RJ","25.0","25.0","-22.8","-43.1"
5979,"São Francisco De Itabapoana","RJ","27.0","29.0","-21.3","-41.0"
5964,"Água Azul Do Norte","PA","26.0","27.0","-6.8","-50.5"
5998,"Saquarema","RJ","27.0","28.0","-22.9","-42.5"
5995,"São Sebastião Dos Ferreiros","RJ","23.0","23.0","-22.4","-43.6"
5994,"São Sebastião Do Alto","RJ","25.0","25.0","-22.0","-42.1"
5981,"São João Da Barra","RJ","28.0","31.0","-21.6","-41.1"
6000,"Secretário","RJ","20.0","20.0","-22.5","-43.2"
5984,"São João Do Paraíso","RJ","25.0","25.0","-21.4","-41.8"
6001,"Seropédica","RJ","26.0","27.0","-22.7","-43.7"
5982,"Ladário","MS","27.0","28.0","-19.0","-57.6"
5997,"Sapucaia","RJ","26.0","27.0","-22.0","-42.9"
6003,"Serrinha","RJ","27.0","30.0","-22.0","-41.7"
5987,"São José Do Ribeirão","RJ","23.0","23.0","-22.2","-42.4"
5989,"São José Do Vale Do Rio Preto","RJ","24.0","24.0","-22.2","-42.9"
6004,"Sete Pontes","RJ","25.0","25.0","-22.8","-43.1"
6005,"Silva Jardim","RJ","27.0","30.0","-22.7","-42.4"
6010,"Suruí","RJ","26.0","27.0","-22.7","-43.1"
6006,"Sodrelândia","RJ","23.0","23.0","-22.1","-42.1"
5999,"Sebastião De Lacerda","RJ","23.0","23.0","-22.3","-43.6"
6009,"Sumidouro","RJ","25.0","25.0","-22.1","-42.7"
6012,"Tamoios","RJ","28.0","30.0","-22.7","-42.0"
6013,"Tanguá","RJ","26.0","28.0","-22.7","-42.7"
5996,"São Vicente De Paula","RJ","27.0","30.0","-22.7","-42.3"
6015,"Teresópolis","RJ","22.0","22.0","-22.4","-43.0"
6008,"Subaio","RJ","27.0","30.0","-22.4","-42.8"
6016,"Tinguá","RJ","24.0","24.0","-22.6","-43.4"
6017,"Tocos","RJ","28.0","31.0","-21.9","-41.3"
6018,"Trajano De Morais","RJ","23.0","23.0","-22.1","-42.1"
6022,"Trindade","RJ","28.0","30.0","-22.1","-41.6"
6024,"Valão Do Barro","RJ","26.0","28.0","-21.8","-42.1"
6002,"Serrinha Do Alambari","RJ","16.0","16.0","-22.4","-44.5"
6023,"Triunfo","RJ","24.0","24.0","-22.0","-41.9"
6027,"Varre Sai","RJ","23.0","23.0","-20.9","-41.9"
6029,"Venda Das Flores","RJ","24.0","24.0","-21.3","-42.1"
6028,"Vassouras","RJ","24.0","24.0","-22.4","-43.7"
6033,"Afonso Cunha","MA","26.0","28.0","-4.1","-43.3"
6032,"Carajás","PA","23.0","23.0","-3.0","-51.9"
6014,"Tarituba","RJ","23.0","23.0","-23.0","-44.6"
6011,"Taboas","RJ","23.0","23.0","-22.2","-43.6"
6037,"Volta Redonda","RJ","23.0","23.0","-22.5","-44.1"
6019,"Travessão","RJ","28.0","31.0","-21.6","-41.3"
6021,"Três Rios","RJ","25.0","25.0","-22.1","-43.2"
6038,"Werneck","RJ","22.0","22.0","-22.2","-43.3"
6020,"Três Irmãos","RJ","27.0","28.0","-21.6","-42.0"
6041,"Açu","RN","29.0","32.0","-5.6","-36.9"
6031,"Barro Vermelho","BA","26.0","27.0","-9.4","-39.8"
6040,"Acari","RN","28.0","28.0","-6.4","-36.6"
6043,"Água Nova","RN","27.0","28.0","-6.2","-38.3"
6036,"Visconde De Imbé","RJ","24.0","24.0","-22.1","-42.2"
6042,"Afonso Bezerra","RN","29.0","32.0","-5.5","-36.5"
6026,"Vargem Grande","RJ","20.0","20.0","-22.4","-42.9"
6030,"Vila Da Grama","RJ","23.0","23.0","-22.2","-42.1"
6025,"Valença","RJ","22.0","22.0","-22.2","-43.7"
6034,"Dom Pedro","MA","25.0","25.0","-5.0","-44.4"
6047,"São João De Pirabas","PA","27.0","29.0","-0.8","-47.3"
6051,"Monte Horebe","PB","25.0","25.0","-7.2","-38.6"
6053,"Alto Do Rodrigues","RN","29.0","32.0","-5.3","-36.8"
6052,"Nova Olinda","PB","26.0","27.0","-7.5","-38.0"
6055,"Parari","PB","26.0","27.0","-7.3","-36.7"
6007,"Sossego","RJ","23.0","23.0","-21.9","-41.8"
6059,"Apodi","RN","28.0","31.0","-5.7","-37.8"
6044,"Alexandria","RN","27.0","28.0","-6.4","-38.0"
6056,"Passagem","PB","27.0","29.0","-7.1","-37.0"
6039,"Xerém","RJ","25.0","25.0","-22.6","-43.3"
6057,"Angicos","RN","29.0","32.0","-5.7","-36.6"
6060,"Arês","RN","28.0","31.0","-6.2","-35.2"
6061,"Augusto Severo","RN","29.0","31.0","-5.9","-37.3"
6045,"Almino Afonso","RN","28.0","31.0","-6.2","-37.8"
6048,"Terra Alta","PA","25.0","25.0","-1.0","-47.9"
6067,"Bom Jesus","RN","28.0","31.0","-6.0","-35.6"
6050,"Maturéia","PB","23.0","23.0","-7.3","-37.4"
6066,"Bodó","RN","27.0","27.0","-6.0","-36.4"
6054,"Ouro Velho","PB","25.0","25.0","-7.6","-37.1"
6068,"Brejinho","RN","28.0","30.0","-6.2","-35.4"
6065,"Bento Fernandes","RN","29.0","31.0","-5.7","-35.8"
6035,"Vila Nova De Campos","RJ","26.0","27.0","-21.4","-41.4"
6046,"São João Da Ponta","PA","25.0","25.0","-0.8","-47.9"
6073,"Duque De Caxias","RJ","25.0","25.0","-22.8","-43.3"
6069,"Caiçara Do Norte","RN","29.0","33.0","-5.1","-36.1"
6058,"Antônio Martins","RN","27.0","28.0","-6.2","-37.9"
6049,"Vigia","PA","25.0","25.0","-0.9","-48.1"
6062,"Baía Formosa","RN","28.0","31.0","-6.4","-35.0"
6074,"Engenheiro Passos","RJ","23.0","23.0","-22.5","-44.7"
6076,"Estrada Nova","RJ","26.0","27.0","-21.8","-42.1"
6077,"Falcão","RJ","22.0","22.0","-22.3","-44.3"
6079,"Fumaça","RJ","20.0","20.0","-22.3","-44.3"
6080,"Funil","RJ","26.0","28.0","-21.6","-42.1"
6081,"Galdino","RJ","23.0","23.0","-22.2","-42.5"
6075,"Engenheiro Paulo De Frontin","RJ","22.0","22.0","-22.6","-43.7"
6083,"Getulândia","RJ","22.0","22.0","-22.7","-44.1"
6082,"Gaviões","RJ","27.0","28.0","-22.6","-42.5"
6086,"Guapimirim","RJ","26.0","27.0","-22.5","-43.0"
6084,"Glicério","RJ","25.0","25.0","-22.2","-42.1"
6088,"Guaxindiba","RJ","26.0","27.0","-22.8","-43.0"
6063,"Baraúna","RN","28.0","31.0","-5.1","-37.6"
6090,"Ibitiguaçu","RJ","25.0","25.0","-21.5","-42.1"
6072,"Duas Barras","RJ","24.0","24.0","-22.1","-42.5"
6070,"Caiçara Do R. Do Vento","RN","29.0","31.0","-5.8","-36.0"
6071,"Caicó","RN","28.0","30.0","-6.5","-37.1"
6095,"Imbariê","RJ","25.0","25.0","-22.6","-43.2"
6096,"Inconfidência","RJ","23.0","23.0","-22.3","-43.2"
6097,"Inhomirim","RJ","25.0","25.0","-22.6","-43.2"
6098,"Inoã","RJ","25.0","25.0","-22.9","-42.9"
6078,"Floriano","RJ","21.0","21.0","-22.5","-44.3"
6100,"Ipiíba","RJ","25.0","25.0","-22.9","-42.9"
6099,"Ipiabas","RJ","21.0","21.0","-22.4","-43.9"
6085,"Governador Portela","RJ","21.0","21.0","-22.5","-43.5"
6104,"Itacuruçá","RJ","20.0","20.0","-22.9","-43.9"
6106,"Itaipava","RJ","21.0","21.0","-22.4","-43.1"
6087,"Guarus","RJ","28.0","31.0","-21.7","-41.3"
6089,"Guia De Pacobaíba","RJ","25.0","25.0","-22.7","-43.1"
6107,"Itaipuaçu","RJ","26.0","27.0","-22.9","-42.8"
6108,"Itaipu","RJ","25.0","25.0","-22.9","-43.0"
6091,"Ibitioca","RJ","28.0","30.0","-21.8","-41.5"
6092,"Ibituporanga","RJ","24.0","24.0","-22.8","-43.8"
6112,"Itaocara","RJ","26.0","28.0","-21.7","-42.1"
6111,"Itambi","RJ","26.0","27.0","-22.7","-43.0"
6093,"Iguaba Grande","RJ","27.0","30.0","-22.8","-42.2"
6113,"Itaperuna","RJ","24.0","24.0","-21.2","-41.9"
6117,"Japuíba","RJ","27.0","29.0","-22.6","-42.7"
6115,"Jaguarembé","RJ","27.0","28.0","-21.7","-42.0"
6116,"Japeri","RJ","26.0","27.0","-22.6","-43.7"
6110,"Italva","RJ","25.0","25.0","-21.4","-41.7"
6118,"Laje Do Muriaé","RJ","24.0","24.0","-21.2","-42.1"
6120,"Lídice","RJ","18.0","18.0","-22.8","-44.2"
6105,"Itaguaí","RJ","25.0","25.0","-22.9","-43.8"
6064,"Barcelona","RN","28.0","30.0","-6.0","-35.9"
6103,"Itaboraí","RJ","26.0","28.0","-22.7","-42.9"
6101,"Ipituna","RJ","27.0","28.0","-21.8","-42.0"
6122,"Macabuzinho","RJ","27.0","30.0","-22.1","-41.7"
6102,"Ipuca","RJ","26.0","28.0","-21.6","-41.7"
6126,"Mambucaba","RJ","23.0","23.0","-23.0","-44.5"
6125,"Magé","RJ","26.0","27.0","-22.7","-43.0"
6124,"Macuco","RJ","26.0","28.0","-22.0","-42.3"
